col0,col1,col2,col3,col4,col5,col6
0.000185867921,0.002886677266564883,0.0032058318249968427,0.003005009414836483,0.0029961851897650584,0.0031723622533840878,0.003036495207170313
0.03289141422959114,0.031092843968216256,0.03445645375079556,0.031474588286214154,0.015221524723000732,0.03371003015464578,0.02608801356658593
0.050944542132615525,0.04928089679005176,0.054261665403846304,0.046256779106644774,0.02022048420959368,0.05247568383609268,0.03693745596725004
0.06308392283393925,0.06627690591397678,0.0703608175662235,0.05627768100901954,0.02427770282158515,0.06831285199634358,0.049326688913159854
0.07246200060756383,0.08293479387838751,0.08757189329151521,0.06684685345829777,0.02852744231044681,0.0858845994828463,0.06355162641556657
0.08124701095239738,0.09720798575141275,0.10587399817859597,0.07903293424369784,0.033133399361802804,0.1023453812746621,0.07917533637035747
0.09233756481693926,0.1100725383231506,0.12521308647684812,0.09304239961601199,0.03799462755283017,0.11641192715873568,0.09544138190052713
0.10893538105226672,0.12294797243241574,0.14393858219822622,0.109040541640982,0.043186839180855974,0.1293659360922443,0.1131729182242713
0.13313358091154465,0.13620002674327772,0.1594328211145961,0.1272495203582997,0.04947389997087746,0.14210602285317417,0.1338265770365123
0.16370144714148513,0.1501272817107401,0.1720686347719653,0.14775160255194036,0.058903607135353066,0.15453618043911727,0.157398357240551
0.19705937576041302,0.1645833582586527,0.1844185630158575,0.1701364745013773,0.0755479077970533,0.166789223655549,0.18117869469104206
0.23052660388975416,0.1797780634748898,0.19929626052778346,0.19344896271843762,0.10529449363828697,0.17970834253303788,0.20096527455793858
0.2630737871085268,0.19655769074842624,0.22018736048796125,0.21670935231629646,0.15179735760951993,0.19577099677080953,0.21613008065533867
0.29444119097207444,0.21672957370241505,0.25113833680650105,0.23943102509485426,0.210934336427418,0.2203690152871514,0.23024367609326737
0.32470961621026695,0.24287000881187745,0.2935659432253297,0.2617669269658026,0.2736325142150131,0.25643008135308043,0.24929659244782518
0.35431888086895913,0.2765947833841545,0.34334547830009277,0.28460619242625057,0.33363354816635626,0.2977986183404065,0.27945529257464863
0.38343916394805183,0.3155425511519347,0.39281708058162207,0.3095968951571785,0.38674383145266283,0.33410719083675905,0.31946870284076717
0.40995409449818937,0.3526904949345254,0.4351393643286439,0.33890810232779783,0.42484407950212383,0.36082586491169294,0.35782161336848667
0.43072798952669,0.381859721613653,0.4689681147773706,0.37474515569380257,0.4489673832745704,0.37995727496953285,0.3861635644805451
0.44720736572666114,0.40277771379001553,0.49686346161102796,0.41866098087318343,0.4646927026441281,0.39512034959020753,0.4059304794055327
0.4629291912187778,0.4182123819010674,0.5205179503203361,0.4707759177953147,0.47650365415857826,0.4089427469822254,0.4213969561786936
0.4788060197868197,0.43062681441059303,0.5410269229343312,0.528365966293077,0.4872064529564532,0.42266491957322594,0.43493871403131606
0.4932391524083212,0.4420249023236257,0.5595261100514615,0.5852431311660645,0.498799402402636,0.4363548520482616,0.44720130256713053
0.5054388361408305,0.4543888355263656,0.5770146979023518,0.6349587201158613,0.5126687488761823,0.44942826420020354,0.45825513229482395
0.5161047663927829,0.4687808756802065,0.5943336944169617,0.6756021394193013,0.5283191718315031,0.4613685379736836,0.46829198440172104
0.52620273763235,0.48388045616483755,0.6119546532175872,0.7097983118670498,0.5437131983875463,0.47218361475581155,0.4777288512402414
0.5362386305271151,0.49746989030559896,0.6298313700225895,0.7393243400143322,0.5579726992168679,0.4824503736054319,0.4873168833270824
0.546105796456917,0.5089935434987368,0.6476383327781845,0.7660880552712347,0.5717530769167842,0.49325330727481115,0.4981619110034111
0.5553452105507332,0.5193050158388466,0.6650470749677092,0.7947690211918897,0.5859728915585318,0.5059699458846824,0.5114142238768621
0.5636866867190943,0.5292787518674534,0.6819290358752371,0.8297422993404527,0.601228162917586,0.5210247747891676,0.5267751248039517
0.5713796014857417,0.5392406352463557,0.6985519162029682,0.8705642649062892,0.6176171655233336,0.536780022557311,0.542213493314027
0.5791798730500191,0.5489391553588151,0.7155766910216375,0.9114354202578079,0.6347651919078494,0.5515632207143311,0.5565714436883787
0.588261086866974,0.5579093838756405,0.7341451980942295,0.9445080300845997,0.6521280949600051,0.5654749567337954,0.5703619921709677
0.6000898324233747,0.5659992417408978,0.7562473355017281,0.9656945594847923,0.6692519238569086,0.5794414021029836,0.5845146496779033
0.6158519491524098,0.5735993177727974,0.7845432596270182,0.9773938215853164,0.6859819888189942,0.5942384871602815,0.5996757219526982
0.6353565577884871,0.5815793125998159,0.8200100026433511,0.983752751112067,0.7026037348310553,0.6102004892547733,0.616001482199121
0.6566763948323703,0.5912077220698463,0.8588875922496988,0.9874673774764259,0.7198230105678606,0.6271331260994892,0.6331491518090512
0.6777815825429108,0.6039605476152994,0.8952715780194138,0.989866720374179,0.7388891849347562,0.6445191530850899,0.6505693935116559
0.6977193984223793,0.6207740760465911,0.9265134744065293,0.9915613332091118,0.7619370445565928,0.6618412227891427,0.6677906020282194
0.7148116714727031,0.6409636440097478,0.9524392711973979,0.9928335661234615,0.7915958383733755,0.678786006463951,0.6846055223973605
0.7271555084749989,0.6623588540853198,0.9716123015546065,0.9938277851601903,0.8281805577946104,0.6954477643846171,0.701258969678141
0.7363735263931853,0.683220652102962,0.9828629397463938,0.9946250245685763,0.8671495040209108,0.7123683339194194,0.7184466666159952
0.7464580398916749,0.7026430964552273,0.9884353184918888,0.9952758055770774,0.9028660820952489,0.7305414070074574,0.7373733091815731
0.7613086070852343,0.7185804518851886,0.9911734834983226,0.9958122193844733,0.9333119153452409,0.7517295804897363,0.7601280844177615
0.7840780372166675,0.7297993631112705,0.9926743982123867,0.9962614247329933,0.958116065582145,0.7785481966323069,0.7893593137051441
0.8165943003302046,0.738838250835199,0.9936298626355107,0.9966400655405762,0.9754507915874189,0.8127014385065993,0.8256556209602751
0.8573433555982459,0.7498158153999771,0.9943221731731282,0.9969622393733724,0.9850365581356314,0.8515735793253282,0.8647576930103754
0.9002821452050099,0.7664567337839331,0.9948699202437983,0.9972377605154177,0.9896863578103662,0.8891616922366316,0.9008944020919998
0.9370635882398938,0.7916667840418593,0.9953259550620452,0.9974760319727474,0.9920010593215584,0.9218519617584991,0.9317793272939731
0.9619432198449944,0.8266437878964632,0.995718493717245,0.9976816665559171,0.9933059517458541,0.949089396385204,0.9569950941369992
