col0,col1,col2,col3,col4
0.006539721931334944,0.006084275879025859,0.007213646704865093,0.005980123119612585,0.005616786039131287
0.028347420052695613,0.0254769889770283,0.0334680693370062,0.02273559413947029,0.022169405212939763
0.038038004327777174,0.036093005116035116,0.04639630233415747,0.032898525359025016,0.03307010774573176
0.04489766218897992,0.04614377731146702,0.058213817381101186,0.043719260456483104,0.04516657284966084
0.05066522953051592,0.056800170201887,0.07079318167493868,0.05673116682379479,0.05953902820348988
0.05774774748177969,0.06858309209074434,0.08477517841665827,0.07288066565860019,0.07521223184365718
0.06592966179872728,0.08196004060771578,0.100214100553959,0.09237385687026511,0.0893023136616349
0.07470059586971718,0.09718220457226552,0.11687392274249377,0.11405956313185374,0.1007261679647863
0.08390793044482187,0.11402596968157387,0.1345195255857024,0.13637085501320279,0.11055736511684645
0.09344886632195132,0.13197249617143433,0.1530114884787183,0.15898941462364388,0.11886157009769267
0.10307166146173448,0.15059664648919666,0.1723039437147892,0.18247681687989162,0.12780150378314126
0.11244183371700135,0.16969992321218683,0.1925177466696487,0.20665099025920208,0.13779420880231244
0.12138747042267932,0.18934204565914314,0.214186675224411,0.23211028259363964,0.14910799764128166
0.1301474553851664,0.21009801892699467,0.2387804070219773,0.25874725280679317,0.16170877348380283
0.13928910297692695,0.23351813195524865,0.2695666749031827,0.2850692151113096,0.1749868534794928
0.1492055047333398,0.26236420407387956,0.3120448934163876,0.3098614818758352,0.18802610781593987
0.15974134580297897,0.2991286369130981,0.3713566158387683,0.3332250982650816,0.2002932072386503
0.17035935586053919,0.3430277069518067,0.44618151494617725,0.3562910855635241,0.21192387744227095
0.18055690279009803,0.3900616751026635,0.5269787505632233,0.38011898714559017,0.22330025401067158
0.19017856855278567,0.43501108636618285,0.6017986091129953,0.4048873578562488,0.234639232607194
0.19950395281136538,0.4725451902712803,0.6617351372343888,0.4298871270446387,0.2459594651006282
0.20892798148416417,0.5002332951461133,0.7056072951554165,0.45425224159324434,0.2572192859891996
0.21860434101228474,0.5202856271141217,0.7389114413308553,0.4778374512770774,0.26850515614826626
0.22844741589865317,0.5358746775341426,0.7671631262460972,0.5013390344726926,0.28025465355364504
0.23834522886970577,0.5491511281411143,0.7932324091677181,0.5260300422616012,0.29351922805616143
0.24834964437050863,0.5612961755181101,0.8181945692429462,0.5539331404956168,0.31040940225624747
0.25891376052918175,0.5729876001041201,0.8424549248566592,0.5879043263783554,0.33421505349476344
0.2712732356120693,0.5849014415923554,0.8659742893436205,0.6297091233412421,0.3675286904239255
0.28790803674397897,0.5978363987133843,0.8897361250721971,0.6769481610206429,0.40877345523440045
0.3123256740071612,0.613504978046037,0.9145658408712097,0.7241683276037539,0.45204343159243243
0.34664235474523925,0.6350201745154179,0.9400515213315795,0.7665744456432972,0.490663226384227
0.38828850533426823,0.6658445034470227,0.9623045213995142,0.802383208331622,0.5205032288369124
0.43088701735863527,0.7060020629956104,0.977081005306721,0.8322477028654102,0.5422030754380885
0.4677163989686867,0.7502144725976626,0.9850429570637695,0.8562780543586243,0.5590114606687971
0.495534594168447,0.7914020331294426,0.98914845336776,0.8752319923888745,0.5735358168545169
0.5159918532934155,0.8242890476643953,0.9914544824127058,0.891024977853253,0.5871203622810716
0.5320722407266016,0.8482321654899506,0.9929378290324475,0.9051890109639166,0.6003346839503263
0.5458307030572653,0.8662218941229166,0.9940073141785543,0.9185746079328531,0.6135058446896696
0.5584220908363534,0.8812040459543241,0.9948395970817786,0.9316449727357298,0.627129316514322
0.5705531315533112,0.8948362639823354,0.9955146033019314,0.94475842254788,0.642226052315631
0.5827911384444396,0.9078106720561233,0.9960733069562412,0.9581597875579249,0.660824214703868
0.5959170489594549,0.9203586770190112,0.9965379305482226,0.9711485187580801,0.6857939013034211
0.6115493796175981,0.9326625721950054,0.9969047662688318,0.9814476036022987,0.7182465945901599
0.6327196950639863,0.945134027938277,0.9972095582968036,0.9877722821182126,0.7548463936987281
0.6629934581876199,0.9582534387146892,0.9974682164115679,0.9911809681486895,0.7898005388475893
0.702777647289226,0.9714149095332814,0.997690492352783,0.9930770124138627,0.8185412088561228
0.7470454561640237,0.9820279251202974,0.9978794543935168,0.9942654880244103,0.8402288085141508
0.7886200641710582,0.9885004945376782,0.9980437310389241,0.9951041604866337,0.8571113098382824
0.8220053199116508,0.9919003022725708,0.9981848009564227,0.9957504106155985,0.8717518384882886
0.8463845720359333,0.9937240525968377,0.998309145535917,0.9962704318199195,0.8855416403517965
